"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0099177","regulation of trans-synaptic signaling",337,-0.442618266712408,-1.8826099510119,1.73666933406579e-09,2.79603762784592e-07,2.22433468576785e-07,2645,"tags=34%, list=20%, signal=28%","5530/2911/26509/3815/136/6844/54407/1742/488/351/1959/11252/64084/11170/25/79772/4756/23228/27185/10288/26012/3845/29882/150/10458/23236/9254/2550/5534/259232/9912/1906/1636/1956/9256/57142/409/23208/9066/57465/23607/9746/773/1136/4355/81539/1627/8927/112755/5914/6812/148/22883/2918/6376/43/10815/6855/57502/9378/26232/2905/5999/27065/5413/9783/11178/9899/22839/5028/57616/5023/120892/84966/7474/177/85358/3269/3786/2892/5649/5270/140/8938/4776/79827/8831/6347/152330/9294/388336/4915/1009/57555/590/9590/41/80863/4137/4804/112476/5802/54413/5743/2898/1759/575/2775/66000/6536/9379/4914/2048/91851"
"GO:2000147","positive regulation of cell motility",464,-0.41566746229804,-1.80829227866454,2.17461895128388e-09,3.40110403980799e-07,2.70568378991321e-07,2140,"tags=30%, list=16%, signal=26%","63940/27086/7422/26012/55749/284361/7040/150/2822/7048/2526/58191/650/51564/378938/8764/8828/652/7099/5328/2252/223117/1906/5031/286077/1956/57142/1240/57118/64581/3965/53905/10371/54910/3162/3687/6693/57465/8482/7852/27286/91663/6776/3071/5293/2159/57715/7869/5058/25777/6615/3673/23500/9922/2277/56920/1436/57091/9806/5919/6376/1601/153090/55604/3383/1969/152007/57698/2303/25865/6662/154796/6774/6714/5354/728/3479/83483/4921/10631/7057/7474/177/6678/7060/5168/8660/5649/2324/3082/79567/1230/10501/1277/6347/719/284/3491/55612/5159/25960/59/604/4323/1435/4653/54566/8013/80139/81029/4916/1545/4313/7130/655/4638/10894/117581/2335/7499/9590/7291/5156/2150/2735/4851/1902/8840/2316/5743/9423/6362/6366/3037/2048/2192/147372/131578"
"GO:0030199","collagen fibril organization",62,-0.680471874515478,-2.34656709922636,2.57879720551134e-09,3.92120441749141e-07,3.11943977754398e-07,2188,"tags=60%, list=16%, signal=50%","7046/649/5352/140766/23127/340267/60681/85301/4016/10609/57190/7837/1281/84695/2303/4060/4921/1291/84171/80781/1289/1277/1311/9509/11173/1278/50509/1545/11117/1303/4015/2331/1805/7373/6423/165/7148"
"GO:0010975","regulation of neuron projection development",349,-0.43993028054628,-1.8756118794235,3.22346121319384e-09,4.76898018406028e-07,3.79387170383582e-07,2355,"tags=30%, list=17%, signal=25%","23654/5361/25/10498/3984/2042/8153/4756/8408/23271/27185/23363/9760/7422/26012/29882/9863/257194/10458/26153/8578/29904/285016/2580/29993/9762/9314/9912/55754/154141/57142/57118/10371/8507/51393/57465/8482/23129/1954/393/2011/5058/1136/116983/6383/1627/112755/6498/10090/56920/9353/157285/6376/1400/1601/146760/153090/5792/57698/11178/64221/23566/120892/4921/7474/85358/27124/2258/56963/115703/6696/5649/349667/5364/4776/8831/4593/5176/4915/4916/6091/55558/655/54986/4858/2335/1809/482/5365/4137/5802/1902/25987/4168/2316/9423/2049/5754/547/9024/6423/4914/6695/2048"
"GO:0006935","chemotaxis",305,-0.451235363808212,-1.90326569400916,3.52374228092194e-09,4.94588852455556e-07,3.93460777764482e-07,1840,"tags=32%, list=14%, signal=29%","8828/652/3672/5328/2252/223117/1906/1240/57118/123920/240/3965/409/10800/10371/7249/54910/6693/8482/683/7852/3071/1954/3579/5293/9420/7409/57715/7869/3673/7162/5142/2277/56920/9353/1436/5329/5919/6376/116173/57449/1843/1969/1794/5580/25865/154796/64221/728/23396/2826/7057/7474/177/7060/5168/79890/3082/1230/2359/10501/285/2920/7226/6347/719/8792/3164/284/3491/23768/5159/25960/6586/1435/10451/1890/4916/8633/1880/6091/4313/51554/7130/55558/4858/5339/5365/1910/5156/2150/4851/1902/7857/9423/4856/4015/6362/6366"
"GO:0042330","taxis",305,-0.451235363808212,-1.90326569400916,3.52374228092194e-09,4.94588852455556e-07,3.93460777764482e-07,1840,"tags=32%, list=14%, signal=29%","8828/652/3672/5328/2252/223117/1906/1240/57118/123920/240/3965/409/10800/10371/7249/54910/6693/8482/683/7852/3071/1954/3579/5293/9420/7409/57715/7869/3673/7162/5142/2277/56920/9353/1436/5329/5919/6376/116173/57449/1843/1969/1794/5580/25865/154796/64221/728/23396/2826/7057/7474/177/7060/5168/79890/3082/1230/2359/10501/285/2920/7226/6347/719/8792/3164/284/3491/23768/5159/25960/6586/1435/10451/1890/4916/8633/1880/6091/4313/51554/7130/55558/4858/5339/5365/1910/5156/2150/4851/1902/7857/9423/4856/4015/6362/6366"
"GO:0051963","regulation of synapse assembly",125,-0.569782501088504,-2.16993555586817,3.86954290547366e-09,5.29546946614071e-07,4.2127102631433e-07,1827,"tags=36%, list=14%, signal=31%","266727/51804/57142/29801/54910/27286/10672/22899/9746/647135/7162/22883/54862/57502/9378/11178/5783/7474/115703/4593/55619/23768/7097/9294/7058/2239/339398/4915/84189/3360/57555/375790/57524/41/94030/5802/54413/9423/2049/5818/575/54674/9379/4914/2048"
"GO:0045333","cellular respiration",222,0.432216787947609,1.97368295741018,4.52395014073955e-09,6.04002513912397e-07,4.80502740237215e-07,3420,"tags=51%, list=25%, signal=39%","205251/65990/84269/1346/4713/27166/27089/6622/6834/513/29997/400916/1351/51142/1329/1340/84300/4695/4728/1347/30968/4716/751071/402/4702/11315/4722/514/1337/9551/1350/388753/1537/7388/29796/54539/65018/84275/4725/93974/2109/4726/1327/2108/131474/4696/4700/4710/7386/4694/5018/4723/4717/790955/9555/509/10476/4712/4731/9167/26471/522/7384/4707/6390/4718/55753/4720/55967/440567/506/4709/374291/4706/4708/4191/7381/3418/92259/1716/891/10873/2110/9377/1345/4715/10975/57017/93058/8802/1349/5162/29103/4711/3052/23479/10632/4724/10105/2271/84277/83943/4697/4705/8801/246269/4704/4714/54205/847/27069/6391/84883/9927"
"GO:0051962","positive regulation of nervous system development",214,-0.494931684219674,-2.02281641102436,4.6999482616198e-09,6.12559923431115e-07,4.8731042502058e-07,2616,"tags=36%, list=19%, signal=30%","7133/443/3815/23376/8140/1959/23654/5361/64084/3984/8153/27185/23363/7422/3845/29882/7040/10458/29904/6663/650/51593/1636/1956/7052/10800/51393/57465/8482/7852/27286/23129/9253/1954/9746/1627/90865/7162/6498/22883/9353/6376/9378/57698/23566/85358/2119/5649/5270/1462/5364/23768/7097/5176/7058/339398/4915/84189/6091/55558/57555/2335/5365/375790/7732/4137/94030/4851/54413/9423/1404/2049/575/3400/54674/745/4914/2048"
"GO:0010720","positive regulation of cell development",343,-0.43638320239146,-1.85668903235275,4.95716184201154e-09,6.31058230771422e-07,5.02026402457815e-07,3057,"tags=38%, list=23%, signal=30%","6387/3635/6595/7124/54997/5584/4254/23013/3572/3091/4124/6688/140685/6659/2124/5139/63925/5925/5530/7133/443/3815/23376/8140/301/1959/6601/50848/60/23654/5361/596/3984/865/9308/8153/64332/27185/10288/23363/9760/7422/3845/29882/7040/10458/29904/7048/3059/6663/650/4092/4853/652/51593/146850/1636/1956/9840/942/64581/3965/6666/7052/10800/51393/57465/8482/3707/7852/23129/9253/3071/1954/5896/861/864/1627/90865/5914/6498/3566/9580/9353/4352/6376/8654/23476/57698/23566/7704/8111/11006/3559/177/85358/2119/5649/5270/1462/5364/1230/100/8792/7097/9294/920/558/5176/604/4323/1435/57178/4915/677/6091/55558/114548/2736/2335/5365/7732/4137/4851/9423/1404/3400/745/2048/2353"
"GO:0050803","regulation of synapse structure or activity",239,-0.47792045953974,-1.97390138643947,5.97735014632806e-09,7.37003958855882e-07,5.86309516333055e-07,2156,"tags=32%, list=16%, signal=28%","27185/10288/55799/29882/257194/10458/29904/81609/9762/8828/9912/266727/51804/2252/57142/29801/2213/3587/54910/8482/27286/10672/22899/9746/1627/647135/7162/55752/22883/54862/58504/57502/9378/153090/8404/11178/154796/22839/5783/120892/7474/85358/6678/115703/8506/5649/4776/8831/4593/57030/55619/83992/23768/7097/9294/7058/2239/339398/4915/84189/3360/57555/375790/57524/41/94030/5802/54413/9423/2049/5818/575/54674/547/9379/4914/2048"
"GO:0060485","mesenchyme development",256,-0.467801698178448,-1.93664040451265,6.0586733921291e-09,7.37003958855882e-07,5.86309516333055e-07,2300,"tags=41%, list=17%, signal=34%","23272/60412/324/5311/653/6275/4609/4254/183/4017/3091/100507588/81610/6909/182/6926/6659/23275/25937/3516/10500/7043/8642/596/753/2042/3249/7046/7422/2022/7040/80204/55223/7048/7041/6663/23187/6772/650/4092/5534/64839/27250/8828/652/25800/51804/223117/1906/57142/10371/54910/8482/80709/57715/7869/200734/6615/84695/4855/56920/1601/161742/55698/153090/152007/2303/6662/54796/3479/8854/7474/10252/3082/399473/10501/1277/4222/10409/6934/59/26508/114990/80139/677/6091/655/2335/283149/202151/7291/6943/1910/4851/2316/3911/5754/11096/3357/6423/3037/130497/7148/72"
"GO:0030335","positive regulation of cell migration",452,-0.411885343773166,-1.78886400240453,6.23126608763104e-09,7.41520664428094e-07,5.89902695755827e-07,2140,"tags=29%, list=16%, signal=26%","63940/27086/7422/26012/55749/284361/7040/150/2822/7048/2526/58191/650/51564/8764/8828/652/7099/5328/2252/223117/1906/5031/286077/1956/57142/1240/57118/64581/3965/10371/54910/3162/3687/6693/57465/8482/7852/27286/91663/6776/3071/5293/2159/57715/7869/5058/25777/6615/3673/23500/9922/2277/56920/1436/57091/5919/6376/1601/153090/55604/3383/1969/152007/57698/2303/25865/6662/154796/6774/6714/5354/728/3479/83483/4921/10631/7057/7474/177/6678/7060/5168/8660/5649/2324/3082/79567/1230/10501/1277/6347/719/284/3491/55612/5159/25960/59/4323/1435/4653/54566/8013/80139/81029/4916/1545/4313/7130/655/4638/10894/117581/2335/7499/9590/7291/5156/2150/2735/4851/1902/8840/2316/5743/6362/6366/3037/2048/2192/147372/131578"
"GO:0050807","regulation of synapse organization",235,-0.474208933227633,-1.95259104109983,7.90777113740247e-09,9.2100296183279e-07,7.32686432148578e-07,2156,"tags=32%, list=16%, signal=27%","27185/10288/55799/29882/257194/10458/29904/81609/9762/8828/9912/266727/51804/2252/57142/29801/2213/3587/54910/8482/27286/10672/22899/9746/1627/647135/7162/55752/22883/54862/58504/57502/9378/153090/8404/11178/154796/22839/5783/120892/7474/85358/6678/115703/8506/5649/4776/4593/55619/83992/23768/7097/9294/7058/2239/339398/4915/84189/3360/57555/375790/57524/41/94030/5802/54413/9423/2049/5818/575/54674/547/9379/4914/2048"
"GO:0048589","developmental growth",498,-0.397710776687396,-1.74061082310233,1.11559328222717e-08,1.27224117227324e-06,1.01210732644163e-06,2512,"tags=29%, list=19%, signal=24%","7430/301/7157/2099/85407/351/91461/10404/129685/8936/5361/6789/2395/6712/25/596/3984/4882/8153/8408/7046/27185/10018/27086/57678/7422/29882/7040/5890/23236/7048/9254/6663/4092/4815/214/4853/57731/8828/652/688/51804/55512/2252/85301/25932/1906/8085/79068/57142/23038/80010/55364/26173/57190/10371/22809/51393/8482/7852/6776/114789/3913/1954/393/861/23607/9746/2596/8826/6781/5914/148/1281/56920/9353/2121/57502/4624/10848/5999/55013/57698/2303/6662/6774/54796/6714/3479/23566/4921/10631/7474/1291/10252/2258/56963/6696/23371/10743/4593/7059/10409/1311/1822/6586/1435/57178/1893/84189/677/7130/55558/8614/2736/6497/2335/5339/26053/2619/375790/6506/6299/4137/2735/5802/4851/54413/4886/25987/221476/9423/5754/4856/4666/55083/7373/66000/3371/6423/3481/57699"
"GO:0150063","visual system development",277,-0.453559354075176,-1.89597411883232,1.18785797832288e-08,1.32700705578357e-06,1.05567528599823e-06,2188,"tags=30%, list=16%, signal=26%","7046/221322/4774/7422/5087/7040/51343/57045/7048/4853/9314/652/80184/25932/1956/8412/7289/3299/114789/3913/7837/22899/5187/200734/23552/5914/6498/57728/27151/5204/285590/43/161742/639/1969/10848/4237/221935/2303/6662/6774/8854/1295/7474/55212/10252/6297/3684/399473/4647/1289/4094/57030/5159/5176/81029/4915/2202/84189/56917/1545/1282/8076/655/10218/6096/148398/6497/54549/7291/5156/718/4851/2200/25987/220/5818/1296/10319/2048/2353/91851/64093"
"GO:0071826","protein-RNA complex organization",187,0.448676965930598,2.00820175812382,1.23871419139229e-08,1.35614429673628e-06,1.07885486521893e-06,3591,"tags=39%, list=27%, signal=29%","27341/23212/6208/6223/23521/6633/6193/29997/6880/6234/8233/6631/3692/6169/8663/83443/27349/6209/3921/6636/8667/8665/10078/8894/6628/51081/6232/10907/8559/51386/25804/4809/9326/3831/2197/10856/6152/51634/6632/8666/6135/8664/6627/6125/27335/6637/6733/26284/84844/8607/22827/55299/26576/8669/6895/8683/192670/6426/1968/1939/84811/3646/6629/4931/1207/8996/55192/55794/10480/57461/8668/29777/79084"
"GO:0070372","regulation of ERK1 and ERK2 cascade",199,-0.499360155801228,-2.02177010927532,1.28102903142884e-08,1.37497116040029e-06,1.0938322194058e-06,2135,"tags=35%, list=16%, signal=30%","7786/7422/7040/285016/650/2633/4853/652/7099/5031/1956/3965/151306/409/8482/255743/81848/5777/200734/7162/467/148/1436/6376/1601/6764/161742/9378/153090/3383/1969/8622/152007/25865/6714/5028/728/3479/64170/177/10252/2324/399473/1230/8792/284/3491/5159/920/59/10347/1880/11117/50507/2335/9590/5156/2150/4851/65268/1490/3357/4914/6366/5320/8685/55885/2048/2192"
"GO:0022618","protein-RNA complex assembly",178,0.45702326850346,2.03377443638924,1.54335164072503e-08,1.62467440025554e-06,1.2924788942671e-06,3591,"tags=40%, list=27%, signal=30%","27341/23212/6208/6223/23521/6633/6193/29997/6880/6234/8233/6631/3692/6169/8663/83443/27349/6209/3921/6636/8667/8665/10078/8894/6628/51081/6232/10907/8559/51386/25804/4809/9326/2197/10856/6152/51634/6632/8666/6135/8664/6627/6125/27335/6637/6733/26284/84844/8607/22827/55299/26576/8669/6895/8683/192670/6426/1968/1939/84811/3646/6629/4931/1207/8996/55794/10480/57461/8668/29777/79084"
"GO:0048880","sensory system development",279,-0.455130362826992,-1.90452827349574,1.70533232425357e-08,1.73309414925283e-06,1.37873016854008e-06,2188,"tags=30%, list=16%, signal=26%","7046/221322/4774/7422/5087/7040/51343/57045/7048/4853/9314/652/80184/25932/1956/8412/10371/7289/3299/114789/3913/7837/22899/5187/200734/23552/5914/6498/57728/27151/5204/285590/43/161742/639/1969/10848/4237/221935/2303/6662/6774/8854/1295/7474/55212/10252/6297/3684/399473/4647/1289/4094/57030/5159/5176/81029/4915/2202/84189/56917/1545/1282/8076/655/10218/6096/148398/6497/54549/7291/5156/718/4851/2200/25987/220/5818/1296/10319/2048/2353/91851/64093"
"GO:0007268","chemical synaptic transmission",486,-0.400614769871976,-1.75206977029069,1.74132587155473e-08,1.73309414925283e-06,1.37873016854008e-06,2646,"tags=32%, list=20%, signal=27%","89848/9581/23513/1267/1741/5530/2911/26509/3815/136/6844/54407/7442/1742/488/9501/351/1959/8867/11252/8618/64084/11170/25/4882/79772/4756/784/23228/27185/2570/10288/26012/3845/10723/29882/150/10458/23236/6813/9254/2550/57717/5534/259232/9912/1906/1636/27115/1956/9256/57142/9751/6509/409/23208/3274/9066/57465/57586/9900/23607/9746/773/1136/8416/4355/81539/1627/8927/112755/7162/5914/6812/148/8447/22883/2918/6376/43/56123/10815/6855/57502/9378/26232/2905/5999/27065/5413/9783/23551/11178/9899/22839/5028/5354/23566/57616/5023/120892/23396/84966/56131/7474/177/85358/3269/3786/56122/2892/5649/5270/140/246329/8938/4776/79827/50488/6854/8831/6347/3164/6512/57030/152330/9294/3777/388336/4915/3360/1009/57555/590/9590/41/6506/80863/4137/4804/112476/5802/4851/54413/5743/2898/1145/1759/575/2775/66000/3357/6536/9379/4914/2048/91851"
"GO:0098916","anterograde trans-synaptic signaling",486,-0.400614769871976,-1.75206977029069,1.74132587155473e-08,1.73309414925283e-06,1.37873016854008e-06,2646,"tags=32%, list=20%, signal=27%","89848/9581/23513/1267/1741/5530/2911/26509/3815/136/6844/54407/7442/1742/488/9501/351/1959/8867/11252/8618/64084/11170/25/4882/79772/4756/784/23228/27185/2570/10288/26012/3845/10723/29882/150/10458/23236/6813/9254/2550/57717/5534/259232/9912/1906/1636/27115/1956/9256/57142/9751/6509/409/23208/3274/9066/57465/57586/9900/23607/9746/773/1136/8416/4355/81539/1627/8927/112755/7162/5914/6812/148/8447/22883/2918/6376/43/56123/10815/6855/57502/9378/26232/2905/5999/27065/5413/9783/23551/11178/9899/22839/5028/5354/23566/57616/5023/120892/23396/84966/56131/7474/177/85358/3269/3786/56122/2892/5649/5270/140/246329/8938/4776/79827/50488/6854/8831/6347/3164/6512/57030/152330/9294/3777/388336/4915/3360/1009/57555/590/9590/41/6506/80863/4137/4804/112476/5802/4851/54413/5743/2898/1145/1759/575/2775/66000/3357/6536/9379/4914/2048/91851"
"GO:0007423","sensory organ development",382,-0.414969526187798,-1.77924869320563,1.89352304956025e-08,1.85091878094515e-06,1.47246331880277e-06,3009,"tags=35%, list=22%, signal=28%","9497/10427/5584/23094/55764/3091/84678/4124/1889/6909/5916/182/6926/6659/1290/22882/23513/4646/2535/4781/3815/112724/3516/7431/9935/2624/7070/10312/85407/54567/7043/8642/596/3249/7046/221322/10018/4774/7422/5087/7040/51343/57045/7048/650/4853/9314/652/80184/51804/25932/1906/1956/55084/8412/494513/7289/3299/5978/114789/3913/7837/22899/5187/121227/200734/23552/5914/6498/57728/27151/5204/285590/43/161742/639/3714/1969/10848/4237/221935/2303/6662/6774/54796/8854/1295/7474/55212/6678/8516/10252/6297/399473/4647/1289/4094/25861/57030/5159/5176/3777/81029/4915/2202/84189/56917/1545/1282/8076/55283/655/10218/6096/148398/6497/54549/7291/5156/4851/2200/25987/9423/5754/220/4648/5818/1296/10319/130497/2048/2353/91851/64093"
"GO:0099537","trans-synaptic signaling",491,-0.396752323375145,-1.73686714830149,2.6610130506009e-08,2.55550621736654e-06,2.03298448574994e-06,2646,"tags=31%, list=20%, signal=26%","1741/5530/2911/26509/3815/136/6844/54407/7442/1742/488/9501/351/1959/8867/11252/8618/64084/11170/25/4882/79772/4756/784/23228/27185/2570/10288/26012/3845/10723/29882/150/10458/23236/6813/9254/2550/57717/5534/259232/9912/1906/1636/27115/1956/9256/57142/9751/6509/409/23208/3274/9066/57465/57586/747/9900/23607/9746/773/1136/8416/4355/81539/1627/8927/112755/7162/5914/6812/148/8447/22883/2918/6376/43/56123/10815/6855/57502/9378/26232/2905/5999/27065/5413/9783/23551/11178/9899/22839/5028/5354/23566/57616/5023/120892/23396/84966/56131/7474/177/85358/3269/3786/56122/2892/5649/5270/140/246329/8938/4776/79827/50488/6854/8831/6347/3164/6512/57030/152330/9294/3777/388336/4915/3360/1009/57555/590/9590/41/6506/80863/4137/4804/112476/5802/4851/54413/5743/2898/1145/1759/575/2775/66000/3357/6536/9379/4914/2048/91851"
"GO:0009611","response to wounding",431,-0.403364085224836,-1.74626099749134,3.01128813292318e-08,2.84203297234853e-06,2.26092540941981e-06,2922,"tags=37%, list=22%, signal=30%","2149/3572/6814/4772/3091/5638/80739/26258/7056/8573/94121/23513/949/4781/947/5530/308/26509/7128/375056/960/2624/301/2696/3998/7076/50848/60/596/4882/5294/4756/9002/2828/7046/64332/4774/7422/2022/7040/150/22846/8578/5359/60681/55959/4853/114897/9314/7099/5328/2252/1906/23162/57591/64581/240/2677/29071/23208/53905/22821/79057/9066/3162/7852/22875/7410/10672/7098/3625/3913/5777/2159/7409/23607/2596/5058/4627/678/90865/3673/6812/1281/4855/1465/7035/5329/7454/6376/128272/7980/146760/954/84750/2905/5580/5792/6915/2303/8525/375033/6774/6714/7538/5028/3479/5023/4921/7057/7474/1291/177/56963/6696/5270/140/349667/11093/79567/1230/1289/58189/5493/3491/55612/1311/558/54566/10451/2162/79987/677/4147/4313/11117/4638/10894/710/2335/5339/1809/6506/5156/2150/2735/5802/8840/1490/25987/2316/2151/5754/22915/4666/84417/5321/3371/4914/2048/2192"
"GO:0015986","proton motive force-driven ATP synthesis",71,0.59815883477206,2.3110923120734,3.41407519523144e-08,3.06371272437654e-06,2.43727853022821e-06,3401,"tags=70%, list=25%, signal=53%","65990/4713/513/4695/4728/30968/4716/4702/4722/514/9551/517/518/54539/4725/93974/4726/4696/4700/4710/4694/516/4723/4717/509/10476/4712/4731/522/4707/6390/9556/4718/4720/84833/55967/506/4709/374291/4706/4708/4715/4711/10632/4724/84277/4705/4704/4714/6391"
"GO:0070371","ERK1 and ERK2 cascade",217,-0.481069182702981,-1.96200281983214,3.36108872763152e-08,3.06371272437654e-06,2.43727853022821e-06,1925,"tags=34%, list=14%, signal=30%","7786/7422/7040/285016/650/2633/4853/652/7099/1906/5031/1956/3965/151306/409/8482/255743/81848/5777/23607/200734/678/7162/467/148/1436/6376/1601/6764/161742/9378/153090/3383/1969/8622/152007/25865/6662/6714/5028/728/3479/64170/177/10252/2324/399473/1230/8792/284/3491/5159/920/59/10347/677/1880/11117/50507/2335/9590/5156/2150/4851/65268/1490/3357/4914/6366/5320/8685/55885/2048/2192"
